epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,2.101+-0.068,1.962+-0.113,0.297+-0.035,0.809+-0.083,0.297+-0.035,0.245+-0.02,0.299+-0.038
1,1.333+-0.038,1.394+-0.074,0.487+-0.028,0.96+-0.007,0.487+-0.028,0.441+-0.028,0.484+-0.034
2,0.884+-0.016,1.271+-0.117,0.546+-0.016,0.954+-0.022,0.546+-0.016,0.492+-0.011,0.549+-0.019
3,0.768+-0.032,1.267+-0.121,0.551+-0.026,0.969+-0.013,0.551+-0.026,0.5+-0.031,0.553+-0.023
4,0.692+-0.004,1.273+-0.096,0.567+-0.016,0.97+-0.007,0.567+-0.016,0.502+-0.006,0.578+-0.018
5,0.584+-0.038,1.159+-0.042,0.601+-0.016,0.979+-0.004,0.601+-0.016,0.537+-0.019,0.608+-0.014
6,0.574+-0.049,1.199+-0.06,0.582+-0.018,0.979+-0.005,0.582+-0.018,0.525+-0.033,0.586+-0.018
7,0.524+-0.022,1.128+-0.077,0.613+-0.025,0.98+-0.003,0.613+-0.025,0.537+-0.015,0.621+-0.024
8,0.444+-0.008,1.17+-0.089,0.593+-0.023,0.982+-0.001,0.593+-0.023,0.529+-0.027,0.591+-0.028
9,0.458+-0.029,1.114+-0.054,0.615+-0.02,0.982+-0.003,0.615+-0.02,0.539+-0.02,0.62+-0.017
10,0.426+-0.05,1.137+-0.052,0.595+-0.015,0.984+-0.001,0.595+-0.015,0.529+-0.021,0.598+-0.022
11,0.386+-0.04,1.074+-0.066,0.617+-0.023,0.984+-0.003,0.617+-0.023,0.54+-0.011,0.617+-0.025
12,0.389+-0.057,1.161+-0.01,0.595+-0.018,0.983+-0.002,0.595+-0.018,0.524+-0.036,0.594+-0.021
13,0.372+-0.049,1.134+-0.018,0.607+-0.004,0.982+-0.002,0.607+-0.004,0.531+-0.023,0.611+-0.001
14,0.362+-0.038,1.119+-0.021,0.61+-0.011,0.984+-0.002,0.61+-0.011,0.535+-0.022,0.609+-0.015
15,0.326+-0.023,1.085+-0.023,0.621+-0.005,0.982+-0.003,0.621+-0.005,0.54+-0.017,0.624+-0.004
16,0.339+-0.025,1.178+-0.051,0.595+-0.016,0.983+-0.002,0.595+-0.016,0.527+-0.019,0.601+-0.011
17,0.311+-0.026,1.088+-0.031,0.627+-0.006,0.983+-0.002,0.627+-0.006,0.544+-0.025,0.629+-0.006
18,0.3+-0.021,1.116+-0.062,0.613+-0.017,0.983+-0.001,0.613+-0.017,0.531+-0.021,0.614+-0.016
19,0.306+-0.031,1.159+-0.065,0.607+-0.023,0.983+-0.002,0.607+-0.023,0.528+-0.03,0.612+-0.02
20,0.291+-0.017,1.144+-0.053,0.609+-0.023,0.982+-0.003,0.609+-0.023,0.539+-0.02,0.612+-0.022
21,0.287+-0.008,1.088+-0.016,0.628+-0.009,0.983+-0.001,0.628+-0.009,0.551+-0.026,0.63+-0.007
22,0.285+-0.027,1.164+-0.047,0.606+-0.013,0.983+-0.001,0.606+-0.013,0.533+-0.023,0.614+-0.014
23,0.295+-0.062,1.123+-0.041,0.623+-0.01,0.982+-0.002,0.623+-0.01,0.542+-0.023,0.626+-0.007
24,0.266+-0.022,1.094+-0.043,0.633+-0.013,0.983+-0.002,0.633+-0.013,0.543+-0.026,0.633+-0.012
25,0.252+-0.027,1.164+-0.09,0.606+-0.037,0.983+-0.001,0.606+-0.037,0.528+-0.043,0.611+-0.035
