epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
41,0.255+-0.183,4.482+-0.804,0.593+-0.006,0.974+-0.004,0.593+-0.006,0.459+-0.01,0.587+-0.009
42,0.151+-0.094,4.344+-0.422,0.606+-0.003,0.973+-0.006,0.606+-0.003,0.459+-0.022,0.597+-0.009
43,0.216+-0.174,4.684+-0.661,0.586+-0.02,0.975+-0.003,0.586+-0.02,0.453+-0.021,0.575+-0.026
44,0.24+-0.218,4.309+-0.409,0.608+-0.009,0.974+-0.004,0.608+-0.009,0.461+-0.024,0.597+-0.007
45,0.193+-0.133,4.773+-0.558,0.581+-0.014,0.971+-0.002,0.581+-0.014,0.433+-0.012,0.571+-0.006
46,0.183+-0.077,4.3+-0.057,0.601+-0.013,0.973+-0.004,0.601+-0.013,0.462+-0.028,0.593+-0.018
47,0.224+-0.077,4.396+-0.38,0.585+-0.012,0.974+-0.002,0.585+-0.012,0.457+-0.026,0.58+-0.009
48,0.16+-0.053,4.388+-0.153,0.579+-0.008,0.97+-0.005,0.579+-0.008,0.461+-0.027,0.58+-0.011
49,0.122+-0.026,4.295+-0.34,0.604+-0.018,0.972+-0.003,0.604+-0.018,0.468+-0.01,0.598+-0.015
50,6.072+-1.232,7563.923+-7747.729,0.057+-0.088,0.527+-0.033,0.057+-0.088,0.012+-0.02,0.017+-0.029
51,5.638+-2.163,169.004+-41.146,0.035+-0.027,0.463+-0.037,0.035+-0.027,0.016+-0.014,0.027+-0.025
52,2.085+-0.554,154.72+-223.012,0.067+-0.044,0.626+-0.071,0.067+-0.044,0.056+-0.03,0.054+-0.045
53,1.553+-0.121,34.529+-43.81,0.138+-0.06,0.727+-0.134,0.138+-0.06,0.111+-0.063,0.118+-0.075
54,1.488+-0.25,3.949+-0.909,0.193+-0.06,0.829+-0.06,0.193+-0.06,0.16+-0.046,0.19+-0.06
55,1.317+-0.08,2.458+-0.903,0.283+-0.102,0.915+-0.02,0.283+-0.102,0.228+-0.078,0.3+-0.117
56,1.152+-0.134,1.963+-0.506,0.418+-0.021,0.937+-0.019,0.418+-0.021,0.321+-0.011,0.427+-0.026
57,1.015+-0.088,1.753+-0.036,0.402+-0.062,0.934+-0.011,0.402+-0.062,0.343+-0.02,0.394+-0.053
58,0.958+-0.174,1.552+-0.05,0.418+-0.023,0.943+-0.025,0.418+-0.023,0.361+-0.046,0.393+-0.044
59,0.956+-0.233,1.849+-0.582,0.39+-0.142,0.894+-0.068,0.39+-0.142,0.363+-0.097,0.375+-0.158
60,0.926+-0.268,1.671+-0.161,0.424+-0.071,0.942+-0.01,0.424+-0.071,0.366+-0.038,0.411+-0.068
61,0.85+-0.183,1.682+-0.159,0.44+-0.016,0.942+-0.004,0.44+-0.016,0.362+-0.05,0.413+-0.034
62,0.804+-0.205,1.635+-0.293,0.446+-0.033,0.963+-0.005,0.446+-0.033,0.388+-0.029,0.437+-0.038
63,0.866+-0.059,1.617+-0.188,0.451+-0.028,0.961+-0.009,0.451+-0.028,0.392+-0.071,0.447+-0.056
64,0.729+-0.178,1.423+-0.211,0.498+-0.052,0.969+-0.002,0.498+-0.052,0.43+-0.023,0.467+-0.081
65,0.764+-0.145,1.446+-0.253,0.504+-0.042,0.961+-0.02,0.504+-0.042,0.411+-0.02,0.477+-0.069
66,0.68+-0.21,1.487+-0.175,0.484+-0.072,0.967+-0.003,0.484+-0.072,0.404+-0.037,0.489+-0.031
67,0.745+-0.153,1.359+-0.085,0.507+-0.056,0.972+-0.004,0.507+-0.056,0.428+-0.066,0.488+-0.066
68,0.76+-0.226,1.391+-0.057,0.537+-0.019,0.968+-0.004,0.537+-0.019,0.46+-0.01,0.541+-0.02
69,0.653+-0.197,1.278+-0.088,0.558+-0.018,0.97+-0.005,0.558+-0.018,0.467+-0.014,0.553+-0.011
70,0.675+-0.198,1.523+-0.249,0.51+-0.025,0.957+-0.002,0.51+-0.025,0.45+-0.012,0.508+-0.039
71,0.71+-0.337,56.809+-95.942,0.456+-0.136,0.91+-0.097,0.456+-0.136,0.368+-0.137,0.471+-0.106
72,0.703+-0.218,2.699+-1.801,0.447+-0.071,0.934+-0.05,0.447+-0.071,0.368+-0.071,0.443+-0.062
73,0.735+-0.284,1.55+-0.42,0.464+-0.123,0.963+-0.015,0.464+-0.123,0.397+-0.101,0.435+-0.144
74,0.632+-0.258,1.825+-0.516,0.409+-0.081,0.955+-0.018,0.409+-0.081,0.37+-0.059,0.41+-0.067
75,0.648+-0.254,1.534+-0.083,0.493+-0.049,0.965+-0.004,0.493+-0.049,0.404+-0.048,0.463+-0.072
76,0.722+-0.346,1.573+-0.189,0.462+-0.094,0.967+-0.002,0.462+-0.094,0.388+-0.023,0.451+-0.095
77,0.624+-0.235,1.557+-0.107,0.469+-0.021,0.969+-0.008,0.469+-0.021,0.418+-0.01,0.454+-0.032
78,0.689+-0.325,1.764+-0.379,0.43+-0.1,0.955+-0.028,0.43+-0.1,0.39+-0.063,0.371+-0.149
79,0.641+-0.256,1.653+-0.197,0.469+-0.069,0.966+-0.012,0.469+-0.069,0.394+-0.098,0.465+-0.076
80,0.569+-0.225,1.451+-0.26,0.525+-0.056,0.974+-0.005,0.525+-0.056,0.441+-0.023,0.528+-0.062
81,0.525+-0.242,1.408+-0.342,0.567+-0.017,0.97+-0.008,0.567+-0.017,0.442+-0.027,0.562+-0.011
82,0.527+-0.246,1.621+-0.296,0.501+-0.053,0.964+-0.017,0.501+-0.053,0.401+-0.06,0.503+-0.062
83,0.514+-0.231,1.407+-0.29,0.54+-0.117,0.974+-0.004,0.54+-0.117,0.464+-0.042,0.539+-0.11
84,0.524+-0.234,1.279+-0.146,0.555+-0.074,0.975+-0.002,0.555+-0.074,0.479+-0.051,0.548+-0.074
85,0.575+-0.344,1.484+-0.319,0.537+-0.071,0.972+-0.001,0.537+-0.071,0.461+-0.073,0.544+-0.058
86,0.599+-0.112,1.599+-0.408,0.487+-0.055,0.97+-0.008,0.487+-0.055,0.385+-0.043,0.473+-0.063
87,0.558+-0.128,2.459+-1.377,0.435+-0.057,0.949+-0.026,0.435+-0.057,0.353+-0.104,0.424+-0.05
88,0.492+-0.111,1.403+-0.064,0.524+-0.034,0.969+-0.008,0.524+-0.034,0.44+-0.009,0.529+-0.035
89,0.486+-0.12,1.519+-0.402,0.513+-0.03,0.97+-0.008,0.513+-0.03,0.457+-0.018,0.484+-0.062
90,0.439+-0.129,1.469+-0.242,0.526+-0.067,0.971+-0.008,0.526+-0.067,0.453+-0.054,0.527+-0.069
91,0.452+-0.134,1.687+-0.27,0.487+-0.036,0.97+-0.008,0.487+-0.036,0.438+-0.033,0.484+-0.034
92,0.469+-0.166,1.998+-0.384,0.478+-0.099,0.966+-0.002,0.478+-0.099,0.4+-0.042,0.451+-0.1
93,0.504+-0.148,1.435+-0.153,0.539+-0.065,0.975+-0.006,0.539+-0.065,0.477+-0.019,0.528+-0.078
94,0.5+-0.255,1.51+-0.168,0.504+-0.109,0.973+-0.006,0.504+-0.109,0.423+-0.044,0.473+-0.128
95,0.37+-0.191,1.6+-0.654,0.543+-0.134,0.971+-0.005,0.543+-0.134,0.448+-0.104,0.553+-0.106
96,0.381+-0.188,1.422+-0.156,0.529+-0.032,0.971+-0.011,0.529+-0.032,0.435+-0.035,0.523+-0.027
97,0.436+-0.202,1.909+-1.091,0.534+-0.058,0.969+-0.012,0.534+-0.058,0.438+-0.033,0.519+-0.087
98,0.448+-0.175,1.556+-0.44,0.531+-0.04,0.972+-0.006,0.531+-0.04,0.438+-0.029,0.524+-0.045
99,0.427+-0.16,1.923+-0.8,0.474+-0.042,0.971+-0.006,0.474+-0.042,0.432+-0.046,0.467+-0.057
