epoch,train_loss,val_loss,rmse,mae
29,0.216+-0.001,0.217+-0.002,0.104+-0.002,0.063+-0.0
30,0.216+-0.002,0.216+-0.001,0.104+-0.001,0.063+-0.001
31,0.216+-0.002,0.216+-0.002,0.105+-0.002,0.063+-0.0
32,0.216+-0.001,0.217+-0.001,0.105+-0.001,0.064+-0.001
33,0.215+-0.002,0.216+-0.001,0.104+-0.002,0.063+-0.001
34,0.215+-0.002,0.218+-0.004,0.105+-0.002,0.064+-0.002
35,0.216+-0.002,0.217+-0.002,0.105+-0.002,0.063+-0.001
36,0.215+-0.002,0.215+-0.002,0.103+-0.001,0.062+-0.001
37,0.216+-0.002,0.215+-0.001,0.103+-0.001,0.062+-0.001
38,0.214+-0.001,0.215+-0.002,0.103+-0.001,0.062+-0.001
39,0.215+-0.001,0.217+-0.003,0.105+-0.002,0.063+-0.001
40,0.215+-0.002,0.217+-0.001,0.104+-0.002,0.063+-0.002
41,0.215+-0.001,0.216+-0.002,0.105+-0.002,0.062+-0.002
42,0.215+-0.001,0.216+-0.001,0.104+-0.001,0.062+-0.001
43,0.215+-0.001,0.217+-0.001,0.105+-0.001,0.063+-0.001
44,0.215+-0.0,0.216+-0.002,0.103+-0.001,0.062+-0.0
45,0.215+-0.003,0.217+-0.002,0.104+-0.001,0.062+-0.001
46,0.215+-0.001,0.217+-0.002,0.104+-0.002,0.063+-0.001
47,0.214+-0.001,0.215+-0.001,0.103+-0.001,0.061+-0.001
48,0.214+-0.003,0.217+-0.003,0.105+-0.003,0.062+-0.001
49,0.213+-0.002,0.215+-0.0,0.103+-0.001,0.062+-0.001
50,0.231+-0.001,0.258+-0.026,0.133+-0.017,0.081+-0.013
51,0.211+-0.001,0.22+-0.003,0.108+-0.003,0.063+-0.003
52,0.202+-0.001,0.224+-0.016,0.106+-0.009,0.059+-0.005
53,0.195+-0.002,0.228+-0.023,0.105+-0.013,0.061+-0.008
54,0.191+-0.002,0.21+-0.009,0.097+-0.01,0.056+-0.006
55,0.187+-0.001,0.213+-0.013,0.096+-0.01,0.056+-0.008
56,0.184+-0.002,0.206+-0.002,0.091+-0.002,0.052+-0.001
57,0.182+-0.001,0.204+-0.001,0.089+-0.001,0.051+-0.001
58,0.18+-0.001,0.203+-0.001,0.089+-0.001,0.051+-0.002
59,0.177+-0.001,0.205+-0.003,0.092+-0.004,0.052+-0.002
60,0.177+-0.001,0.203+-0.002,0.088+-0.001,0.049+-0.001
61,0.176+-0.001,0.204+-0.003,0.09+-0.002,0.05+-0.001
62,0.175+-0.001,0.206+-0.003,0.09+-0.004,0.05+-0.002
63,0.175+-0.001,0.204+-0.002,0.09+-0.002,0.049+-0.002
64,0.175+-0.001,0.203+-0.002,0.088+-0.001,0.049+-0.002
65,0.174+-0.001,0.207+-0.003,0.092+-0.001,0.051+-0.001
66,0.174+-0.0,0.205+-0.003,0.09+-0.003,0.05+-0.002
67,0.174+-0.001,0.204+-0.001,0.089+-0.001,0.049+-0.001
68,0.173+-0.001,0.207+-0.004,0.092+-0.004,0.05+-0.003
69,0.173+-0.001,0.208+-0.005,0.093+-0.006,0.051+-0.003
70,0.172+-0.001,0.204+-0.001,0.089+-0.002,0.049+-0.001
71,0.172+-0.001,0.206+-0.001,0.09+-0.002,0.049+-0.002
72,0.172+-0.001,0.205+-0.004,0.091+-0.006,0.05+-0.003
73,0.171+-0.001,0.205+-0.002,0.089+-0.002,0.049+-0.001
74,0.172+-0.002,0.203+-0.001,0.088+-0.0,0.049+-0.001
75,0.171+-0.002,0.205+-0.002,0.089+-0.001,0.049+-0.001
76,0.171+-0.001,0.204+-0.002,0.089+-0.002,0.049+-0.002
77,0.171+-0.001,0.205+-0.001,0.09+-0.001,0.049+-0.001
78,0.172+-0.001,0.206+-0.004,0.091+-0.004,0.05+-0.003
79,0.171+-0.001,0.207+-0.002,0.092+-0.003,0.051+-0.002
80,0.171+-0.001,0.206+-0.002,0.091+-0.003,0.05+-0.002
81,0.171+-0.001,0.204+-0.001,0.089+-0.002,0.048+-0.001
82,0.171+-0.001,0.204+-0.002,0.089+-0.002,0.049+-0.001
83,0.171+-0.001,0.204+-0.003,0.089+-0.003,0.049+-0.003
84,0.17+-0.001,0.204+-0.001,0.088+-0.001,0.049+-0.001
85,0.17+-0.001,0.204+-0.001,0.089+-0.001,0.049+-0.0
86,0.17+-0.001,0.205+-0.001,0.089+-0.0,0.049+-0.001
87,0.17+-0.001,0.204+-0.001,0.088+-0.0,0.049+-0.001
88,0.17+-0.001,0.206+-0.004,0.09+-0.003,0.049+-0.002
89,0.17+-0.001,0.204+-0.001,0.089+-0.001,0.048+-0.001
90,0.17+-0.001,0.204+-0.001,0.089+-0.001,0.049+-0.0
91,0.17+-0.001,0.205+-0.001,0.088+-0.001,0.049+-0.001
92,0.17+-0.001,0.204+-0.001,0.088+-0.001,0.048+-0.001
93,0.17+-0.001,0.206+-0.001,0.091+-0.001,0.049+-0.001
94,0.17+-0.0,0.204+-0.001,0.09+-0.002,0.049+-0.001
95,0.17+-0.001,0.206+-0.002,0.09+-0.003,0.049+-0.002
96,0.17+-0.001,0.205+-0.001,0.089+-0.0,0.049+-0.001
97,0.169+-0.001,0.205+-0.001,0.089+-0.001,0.048+-0.001
98,0.17+-0.001,0.207+-0.001,0.09+-0.002,0.05+-0.002
99,0.17+-0.001,0.205+-0.001,0.088+-0.0,0.048+-0.001
