epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.654+-0.018,1.648+-0.151,0.386+-0.081,0.899+-0.042,0.386+-0.081,0.345+-0.047,0.384+-0.11
1,1.411+-0.021,1.631+-0.058,0.409+-0.024,0.905+-0.025,0.409+-0.024,0.36+-0.032,0.401+-0.028
2,1.342+-0.009,1.53+-0.182,0.431+-0.084,0.924+-0.031,0.431+-0.084,0.391+-0.034,0.427+-0.096
3,1.301+-0.024,1.489+-0.104,0.443+-0.062,0.924+-0.008,0.443+-0.062,0.405+-0.044,0.429+-0.062
4,1.271+-0.043,1.515+-0.035,0.425+-0.012,0.931+-0.015,0.425+-0.012,0.399+-0.009,0.429+-0.011
5,1.247+-0.009,1.621+-0.281,0.405+-0.105,0.914+-0.044,0.405+-0.105,0.377+-0.054,0.414+-0.12
6,1.223+-0.018,1.43+-0.052,0.457+-0.03,0.947+-0.017,0.457+-0.03,0.404+-0.05,0.465+-0.033
7,1.215+-0.016,1.546+-0.112,0.409+-0.041,0.927+-0.025,0.409+-0.041,0.382+-0.045,0.41+-0.063
8,1.168+-0.025,1.409+-0.029,0.465+-0.014,0.945+-0.009,0.465+-0.014,0.418+-0.01,0.468+-0.022
9,1.168+-0.022,1.409+-0.048,0.473+-0.025,0.947+-0.007,0.473+-0.025,0.409+-0.028,0.491+-0.028
10,1.153+-0.026,1.455+-0.185,0.452+-0.065,0.939+-0.035,0.452+-0.065,0.4+-0.049,0.464+-0.077
11,1.151+-0.013,1.468+-0.193,0.459+-0.068,0.937+-0.033,0.459+-0.068,0.406+-0.069,0.444+-0.096
12,1.138+-0.016,1.39+-0.062,0.477+-0.015,0.949+-0.01,0.477+-0.015,0.427+-0.028,0.485+-0.028
13,1.129+-0.017,1.329+-0.079,0.502+-0.018,0.959+-0.011,0.502+-0.018,0.443+-0.033,0.512+-0.015
14,1.122+-0.013,1.451+-0.102,0.454+-0.043,0.945+-0.006,0.454+-0.043,0.418+-0.024,0.463+-0.05
15,1.116+-0.024,1.418+-0.016,0.463+-0.019,0.95+-0.003,0.463+-0.019,0.425+-0.007,0.476+-0.027
16,1.106+-0.024,1.483+-0.105,0.435+-0.04,0.937+-0.019,0.435+-0.04,0.39+-0.003,0.432+-0.068
17,1.103+-0.006,1.365+-0.041,0.487+-0.026,0.957+-0.002,0.487+-0.026,0.426+-0.032,0.505+-0.022
18,1.09+-0.028,1.404+-0.029,0.469+-0.009,0.951+-0.006,0.469+-0.009,0.421+-0.016,0.476+-0.006
19,1.082+-0.014,1.484+-0.087,0.434+-0.042,0.929+-0.017,0.434+-0.042,0.396+-0.022,0.417+-0.052
20,1.085+-0.011,1.51+-0.02,0.422+-0.017,0.941+-0.003,0.422+-0.017,0.417+-0.017,0.428+-0.027
21,1.074+-0.016,1.373+-0.13,0.484+-0.062,0.951+-0.015,0.484+-0.062,0.428+-0.052,0.49+-0.063
22,1.073+-0.017,1.447+-0.169,0.45+-0.078,0.942+-0.024,0.45+-0.078,0.421+-0.048,0.447+-0.089
23,1.052+-0.01,1.418+-0.021,0.46+-0.014,0.941+-0.003,0.46+-0.014,0.411+-0.012,0.459+-0.006
24,1.057+-0.026,1.394+-0.089,0.477+-0.039,0.946+-0.017,0.477+-0.039,0.417+-0.042,0.478+-0.037
25,1.058+-0.023,1.487+-0.097,0.436+-0.045,0.936+-0.014,0.436+-0.045,0.404+-0.015,0.444+-0.059
26,1.045+-0.014,1.434+-0.147,0.465+-0.069,0.941+-0.022,0.465+-0.069,0.422+-0.034,0.475+-0.067
27,1.042+-0.018,1.361+-0.114,0.482+-0.05,0.96+-0.01,0.482+-0.05,0.436+-0.032,0.494+-0.048
28,1.037+-0.013,1.302+-0.104,0.516+-0.058,0.96+-0.008,0.516+-0.058,0.447+-0.018,0.523+-0.063
29,1.041+-0.012,1.346+-0.117,0.493+-0.056,0.958+-0.006,0.493+-0.056,0.434+-0.031,0.511+-0.045
30,1.044+-0.008,1.365+-0.056,0.488+-0.017,0.952+-0.006,0.488+-0.017,0.423+-0.03,0.498+-0.004
31,1.027+-0.009,1.262+-0.069,0.531+-0.029,0.963+-0.01,0.531+-0.029,0.454+-0.032,0.537+-0.028
32,1.022+-0.031,1.43+-0.076,0.46+-0.03,0.952+-0.006,0.46+-0.03,0.416+-0.022,0.473+-0.037
33,1.019+-0.034,1.414+-0.159,0.472+-0.058,0.944+-0.021,0.472+-0.058,0.421+-0.05,0.478+-0.065
34,1.029+-0.016,1.48+-0.221,0.441+-0.077,0.949+-0.017,0.441+-0.077,0.405+-0.036,0.451+-0.084
35,1.018+-0.014,1.36+-0.092,0.481+-0.04,0.961+-0.009,0.481+-0.04,0.445+-0.027,0.502+-0.032
36,1.013+-0.009,1.323+-0.076,0.502+-0.036,0.959+-0.006,0.502+-0.036,0.438+-0.013,0.51+-0.046
37,1.003+-0.013,1.363+-0.115,0.49+-0.048,0.953+-0.016,0.49+-0.048,0.418+-0.051,0.508+-0.051
38,1.013+-0.028,1.452+-0.016,0.457+-0.004,0.95+-0.003,0.457+-0.004,0.409+-0.013,0.457+-0.004
39,1.015+-0.033,1.532+-0.116,0.429+-0.007,0.938+-0.023,0.429+-0.007,0.399+-0.003,0.416+-0.033
40,1.004+-0.026,1.344+-0.082,0.488+-0.036,0.959+-0.01,0.488+-0.036,0.434+-0.033,0.506+-0.042
41,0.999+-0.012,1.285+-0.136,0.519+-0.053,0.965+-0.012,0.519+-0.053,0.46+-0.039,0.519+-0.051
42,0.999+-0.028,1.295+-0.07,0.507+-0.025,0.965+-0.005,0.507+-0.025,0.453+-0.036,0.512+-0.02
43,0.989+-0.014,1.439+-0.095,0.453+-0.038,0.949+-0.01,0.453+-0.038,0.423+-0.02,0.453+-0.04
44,1.0+-0.022,1.411+-0.035,0.464+-0.018,0.956+-0.001,0.464+-0.018,0.41+-0.005,0.465+-0.01
45,0.984+-0.016,1.454+-0.081,0.457+-0.012,0.95+-0.007,0.457+-0.012,0.408+-0.02,0.481+-0.007
46,1.0+-0.02,1.388+-0.064,0.484+-0.037,0.954+-0.008,0.484+-0.037,0.43+-0.033,0.495+-0.048
47,0.988+-0.011,1.363+-0.105,0.485+-0.049,0.957+-0.009,0.485+-0.049,0.435+-0.039,0.489+-0.052
